## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352514.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352514.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352514.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 03:51:55 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352514_lib1	192613	89774364	553654	404651	124491	25637322	0	0.285962	125563169

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
97.0	1.957732	1	1
98.0	1.957732	1	1
99.0	1.957732	2	2
100.0	1.957732	0	0
108.0	0	1	1
109.0	0	2	2
111.0	0	1	1
113.0	0	2	2
114.0	0	1	1
115.0	0	1	1
116.0	0	1	1
118.0	0	1	1
119.0	0	2	2
121.0	0	2	2
123.0	0	1	1
124.0	0	1	1
125.0	0	1	1
128.0	0	2	2
129.0	0	1	1
131.0	0	1	1
132.0	0	2	2
134.0	0	2	2
136.0	0	2	2
137.0	0	2	2
140.0	0	2	2
141.0	0	1	1
143.0	0	1	1
146.0	0	1	1
153.0	0	1	1
156.0	0	1	1
159.0	0	1	1
160.0	0	1	1
162.0	0	1	1
164.0	0	2	2
165.0	0	2	2
171.0	0	1	1
175.0	0	2	2
176.0	0	2	2
179.0	0	2	2
180.0	0	4	4
181.0	0	2	2
184.0	0	1	1
185.0	0	2	2
186.0	0	1	1
187.0	0	1	1
188.0	0	1	1
193.0	0	1	1
195.0	0	1	1
197.0	0	2	2
199.0	0	1	1
209.0	0	1	1
210.0	0	3	3
211.0	0	1	1
212.0	0	1	1
214.0	0	1	1
217.0	0	1	1
219.0	0	2	2
227.0	0	1	1
228.0	0	1	1
229.0	0	1	1
234.0	0	1	1
237.0	0	1	1
239.0	0	1	1
240.0	0	1	1
243.0	0	1	1
248.0	0	1	1
256.0	0	1	1
261.0	0	1	1
273.0	0	1	1
291.0	0	1	1
292.0	0	1	1
294.0	0	1	1
303.0	0	1	1
308.0	0	1	1
319.0	0	1	1
328.0	0	1	1
342.0	0	1	1
346.0	0	1	1
352.0	0	1	1
379.0	0	1	1
380.0	0	1	1
385.0	0	1	1
386.0	0	1	1
403.0	0	1	1
404.0	0	1	1
412.0	0	1	1
430.0	0	1	1
437.0	0	1	1
441.0	0	1	1
445.0	0	1	1
454.0	0	1	1
457.0	0	1	1
466.0	0	1	1
507.0	0	1	1
513.0	0	1	1
533.0	0	1	1
542.0	0	1	1
561.0	0	1	1
580.0	0	1	1
597.0	0	1	1
625.0	0	1	1
668.0	0	1	1
678.0	0	1	1
725.0	0	1	1
731.0	0	1	1
735.0	0	1	1
784.0	0	1	1
792.0	0	1	1
803.0	0	1	1
840.0	0	1	1
880.0	0	1	1
1008.0	0	1	1
1029.0	0	1	1
1074.0	0	1	1
1115.0	0	1	1
1119.0	0	1	1
1154.0	0	1	1
1243.0	0	1	1
1297.0	0	1	1
1315.0	0	1	1
1335.0	0	1	1
1399.0	0	1	1
1414.0	0	1	1
1512.0	0	1	1
1551.0	0	1	1
1559.0	0	1	1
1685.0	0	1	1
1830.0	0	1	1
2024.0	0	1	1
2036.0	0	1	1
2150.0	0	1	1
2434.0	0	1	1
2501.0	0	1	1
2511.0	0	1	1
2690.0	0	1	1
2781.0	0	1	1
2796.0	0	1	1
2872.0	0	1	1
3863.0	0	1	1
5434.0	0	1	1
192696.0	0	1	1

