## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392166.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392166.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392166.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:58:27 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392166_lib1	367220	54725198	262898	544674	314372	19157606	0	0.351761	58595712

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
98.0	1.647447	0	0
99.0	1.647447	1	1
100.0	1.647447	3	3
102.0	0	1	1
104.0	0	1	1
106.0	0	1	1
110.0	0	1	1
113.0	0	3	3
116.0	0	1	1
117.0	0	1	1
122.0	0	1	1
131.0	0	1	1
133.0	0	1	1
142.0	0	1	1
161.0	0	1	1
166.0	0	1	1
171.0	0	1	1
173.0	0	1	1
179.0	0	2	2
181.0	0	1	1
186.0	0	1	1
187.0	0	1	1
188.0	0	1	1
191.0	0	1	1
194.0	0	1	1
197.0	0	1	1
199.0	0	1	1
200.0	0	1	1
202.0	0	1	1
205.0	0	1	1
212.0	0	1	1
213.0	0	1	1
236.0	0	1	1
242.0	0	1	1
264.0	0	1	1
265.0	0	1	1
274.0	0	1	1
284.0	0	2	2
297.0	0	1	1
323.0	0	1	1
331.0	0	1	1
336.0	0	1	1
361.0	0	1	1
368.0	0	1	1
381.0	0	1	1
411.0	0	1	1
418.0	0	1	1
452.0	0	1	1
453.0	0	1	1
460.0	0	1	1
467.0	0	1	1
553.0	0	1	1
570.0	0	1	1
599.0	0	1	1
601.0	0	1	1
618.0	0	1	1
638.0	0	1	1
675.0	0	1	1
707.0	0	1	1
727.0	0	1	1
744.0	0	1	1
746.0	0	1	1
832.0	0	1	1
928.0	0	1	1
934.0	0	1	1
1006.0	0	1	1
1013.0	0	1	1
1048.0	0	1	1
1066.0	0	1	1
1110.0	0	1	1
1159.0	0	1	1
1262.0	0	1	1
1297.0	0	1	1
1575.0	0	1	1
2331.0	0	1	1
80611.0	0	1	1

