## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392163.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392163.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392163.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:49:57 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392163_lib1	107631	46920118	199899	107631	73204	11720060	0	0.250281	77524405

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
212.0	0	1	1
213.0	0	2	2
219.0	0	1	1
233.0	0	1	1
243.0	0	1	1
244.0	0	2	2
258.0	0	1	1
274.0	0	1	1
276.0	0	1	1
284.0	0	1	1
293.0	0	1	1
313.0	0	2	2
319.0	0	1	1
325.0	0	1	1
343.0	0	1	1
360.0	0	1	1
366.0	0	1	1
388.0	0	1	1
393.0	0	1	1
394.0	0	1	1
395.0	0	1	1
399.0	0	1	1
413.0	0	1	1
421.0	0	1	1
455.0	0	1	1
470.0	0	1	1
474.0	0	1	1
483.0	0	1	1
490.0	0	1	1
495.0	0	1	1
516.0	0	1	1
552.0	0	1	1
634.0	0	1	1
689.0	0	1	1
698.0	0	1	1
712.0	0	1	1
745.0	0	1	1
800.0	0	1	1
846.0	0	1	1
854.0	0	1	1
892.0	0	1	1
1027.0	0	1	1
1061.0	0	1	1
1083.0	0	1	1
1131.0	0	1	1
1194.0	0	1	1
1204.0	0	1	1
1331.0	0	1	1
1427.0	0	1	1
1477.0	0	1	1
1582.0	0	1	1
1667.0	0	1	1
1761.0	0	1	1
1774.0	0	1	1
1853.0	0	1	1
1960.0	0	1	1
2058.0	0	1	1
2119.0	0	1	1
2124.0	0	1	1
2239.0	0	1	1
2793.0	0	1	1
3899.0	0	1	1
137795.0	0	1	1

