## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352513.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352513.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352513.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 03:24:25 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352513_lib1	143808	86321535	394620	298986	79700	16110969	0	0.186945	201481746

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
98.0	2.869678	1	1
99.0	2.869678	1	1
100.0	2.869678	1	1
101.0	0	2	2
102.0	0	2	2
104.0	0	1	1
105.0	0	1	1
106.0	0	2	2
107.0	0	2	2
108.0	0	1	1
109.0	0	1	1
110.0	0	1	1
111.0	0	2	2
113.0	0	1	1
114.0	0	1	1
115.0	0	3	3
117.0	0	2	2
118.0	0	1	1
119.0	0	2	2
123.0	0	1	1
127.0	0	1	1
128.0	0	1	1
132.0	0	1	1
133.0	0	1	1
134.0	0	1	1
136.0	0	1	1
137.0	0	1	1
138.0	0	2	2
140.0	0	1	1
147.0	0	1	1
148.0	0	1	1
149.0	0	1	1
150.0	0	1	1
151.0	0	2	2
152.0	0	1	1
153.0	0	1	1
155.0	0	2	2
157.0	0	1	1
158.0	0	2	2
161.0	0	1	1
162.0	0	1	1
163.0	0	2	2
172.0	0	1	1
179.0	0	1	1
184.0	0	1	1
187.0	0	1	1
194.0	0	1	1
197.0	0	1	1
215.0	0	1	1
216.0	0	1	1
220.0	0	1	1
221.0	0	1	1
231.0	0	1	1
233.0	0	1	1
251.0	0	1	1
266.0	0	1	1
267.0	0	1	1
268.0	0	1	1
270.0	0	1	1
274.0	0	1	1
287.0	0	1	1
291.0	0	1	1
297.0	0	1	1
299.0	0	1	1
311.0	0	2	2
314.0	0	1	1
317.0	0	2	2
318.0	0	1	1
323.0	0	1	1
337.0	0	1	1
359.0	0	1	1
367.0	0	1	1
397.0	0	1	1
412.0	0	1	1
414.0	0	1	1
448.0	0	1	1
452.0	0	1	1
471.0	0	1	1
496.0	0	1	1
507.0	0	1	1
511.0	0	1	1
560.0	0	1	1
567.0	0	1	1
581.0	0	1	1
591.0	0	1	1
656.0	0	1	1
668.0	0	1	1
675.0	0	1	1
723.0	0	1	1
776.0	0	1	1
812.0	0	1	1
866.0	0	1	1
867.0	0	1	1
901.0	0	1	1
906.0	0	1	1
915.0	0	1	1
942.0	0	1	1
1021.0	0	1	1
1050.0	0	1	1
1079.0	0	1	1
1236.0	0	1	1
1257.0	0	1	1
1259.0	0	1	1
1322.0	0	1	1
1386.0	0	1	1
1488.0	0	1	1
1497.0	0	1	1
1606.0	0	1	1
1628.0	0	1	1
1647.0	0	1	1
1739.0	0	1	1
2147.0	0	1	1
3175.0	0	1	1
105645.0	0	1	1

